nombre,precio,ingredientes,url_producto,imagen_url
Avene XeraCalm A.D. Concentrado Calmante 40ml,"13,09€",AVENE THERMAL SPRING WATER (AVENE AQUA). CAPRYLIC/CAPRIC TRIGLYCERIDE. GLYCERIN. CETEARYL ALCOHOL. AQUAPHILUS DOLOMIAE EXTRACT. ARGININE. CETEARYL GLUCOSIDE. CETYL ALCOHOL. CITRIC ACID. EVENING PRIMROSE OIL/PALM OIL AMINOPROPANEDIOL ESTERS. GLYCERYL STEARATE. GLYCINE. OENOTHERA BIENNIS (EVENING PRIMROSE) OIL (OENOTHERA BIENNIS OIL). PEG-100 STEARATE. POLYACRYLATE-13. POLYISOBUTENE. POLYSORBATE 20. SORBITAN ISOSTEARATE. TOCOPHEROL. TOCOPHERYL ACETATE. WATER (AQUA).,https://www.promofarma.com/es/avene-xeracalm-a-d-concentrado-calmante-40ml/p-249717,https://statics.promofarma.com/static/promofarma/prod/product_images/z/3XTQD_es_ES_0.jpg
Eucerin Anti-Pigment Lápiz Corrector de Manchas 5ml,"18,99€","Aqua, Alcohol Denat, Glycerin, Cellulose Gum, Isobutylamido Thiazolyl Resorcinol (Thiamidol®), Glucosylrutin, Isoquercitrin, Citric Acid.",https://www.promofarma.com/es/eucerin-anti-pigment-lapiz-corrector-de-manchas-5ml/p-257003,https://statics.promofarma.com/static/promofarma/prod/product_images/z/DVRO5_es_ES_0.png
SVR [C] Ampoule Anti-Ox Concentrado de Luminosidad 30ml,"36,49€","AQUA/WATER/EAU, 3-O-ETHYL ASCORBIC ACID, PROPYLENE GLYCOL, ALCOHOL DENAT., GLYCERIN, PROPANEDIOL, ETHOXYDIGLYCOL, PENTYLENE GLYCOL, DIGLYCERIN, XYLITYLGLUCOSIDE, ALGIN, DISODIUM PHOSPHATE, EVODIA RUTAECARPA FRUIT EXTRACT, GLYCERYL POLYACRYLATE, METHYL DIISOPROPYL PROPIONAMIDE, POTASSIUM PHOSPHATE, PULLULAN, SERINE, TREHALOSE, ANHYDROXYLITOL, SODIUM HYALURONATE, UREA, XYLITOL, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, CITRIC ACID, HYDROXYETHYLCELLULOSE, SODIUM CITRATE, PARFUM (FRAGRANCE).",https://www.promofarma.com/es/svr-c-ampoule-anti-ox-concentrado-de-luminosidad-30ml/p-261729,https://statics.promofarma.com/static/promofarma/prod/product_images/z/4XVYX_es_ES_0.jpg
Bella Aurora Bio10 Forte L-Tigo Tratamiento Despigmentante 30ml,"31,99€","Aqua, Diphenylsiloxy Phenyl Trimethicone, Cyclopentasiloxane, Dibutyl Adipate, Dimethicone, Ascorbyl Glucoside, Betaine, Caprylic/Capric Triglyceride, Oryza Sativa Starch, Methylpropanediol, Polyacrylate Crosspolymer-6, Sclareolide, Saccharide Isomerate, Soy Isoflavones, Lepidium Sativum Sprout Extract, Kojic Acid, Palmitoyl Sh-Tripeptide-5 Norisoleucyl Sh-Nonapeptide-1, Dimethicone/Vinyl Dimethicone Crosspolymer, Alcohol, Glycerin, Caprylyl Glycol, Sodium Hydroxide, Polysorbate 80, Potassium Cetyl Phosphate, Polyacrylate-13, Sodium Citrate, Disodium EDTA, Polyisobutene, Lecithin, Phenylpropanol, Polysorbate 20, Xanthan Gum, Glyceryl Caprylate, Lactic Acid/Glycolic Acid Copolymer, Polyvinyl Alcohol, Phenoxyethanol, Parfum",https://www.promofarma.com/es/bella-aurora-bio10-forte-l-tigo-tratamiento-despigmentante-30ml/p-269449,https://statics.promofarma.com/static/promofarma/prod/product_images/z/O9XN2_es_ES_0.jpg
Endocare Hydractive Agua Micelar 400ml,"10,56€","AQUA, PEG-6 CAPRYLIC/CAPRIC GLYCERIDES, NIACINAMIDE, XYLITOL, CUCUMIS SATIVUS FRUIT EXTRACT, ALPHA-GLUCAN OLIGOSACCHARIDE, POLYMNIA SONCHIFOLIA ROOT JUICE, OLIVINE EXTRACT, LACTOBACILLUS, BUTYLENE GLYCOL, MALTODEXTRIN, CETRIMONIUM BROMIDE, DISODIUM EDTA.",https://www.promofarma.com/es/endocare-hydractive-agua-micelar-400ml/p-274712,https://statics.promofarma.com/static/promofarma/prod/product_images/z/4LJS3_es_ES_0.jpeg
Leti AT4 Crema Corporal Piel Atópica 2x200ml,"33,79€","AQUA (WATER), SORBITAN STEARATE, CETEARYL ETHYLHEXANOATE, CETYL ALCOHOL, GLYCERIN, ISOPROPYL PALMITATE, GLYCERYL STEARATE, OCTYLDODECANOL, BUTYROSPERMUM PARKII (SHEA) BUTTER, ALPHA-GLUCAN OLIGOSACCHARIDE, LAURETH-9, OXIDIZED CORN OIL, SUCROSE COCOATE, XANTHAN GUM, TOCOPHERYL ACETATE, HYDROLYZED LINSEED EXTRACT, PHOSPHOLIPIDS, ASCORBYL PALMITATE, SODIUM ASCORBYL PHOSPHATE, SALIX ALBA (WILLOW) BARK EXTRACT, SPHINGOLIPIDS, LECITHIN, TOCOPHEROL, GLYCERYL OLEATE, CARBOMER, TETRASODIUM GLUTAMATE DIACETATE, PROPANEDIOL, SODIUM HYDROXIDE, POTASSIUM SORBATE, PHENOXYETHANOL, CITRIC ACID, PARFUM (FRAGRANCE).",https://www.promofarma.com/es/leti-at4-crema-corporal-piel-atopica-2x200ml/p-302691,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/NY64Z_es_ES_0.jpg
Uriage Agua Termal Spray 2x300ml,"14,19€","INCI: Uriage Thermal Spring Water, Nitrogen (Inert And Ecological Gas)
Hipoalergénico.Sin perfume. Sin conservantes. Bacteriológicamente pura.La lista de ingredientes puede variar, se recomienda verificar siempre la lista proporcionada con el producto adquirido.",https://www.promofarma.com/es/uriage-agua-termal-spray-2x300ml/p-343918,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/Y7DVF_es_ES_0.jpeg
ISDIN Nutratopic Pro-AMP Crema Facial Protectora 2x50ml,"29,59€",AQUA. BETAINE. BUTYROSPERMUM PARKII BUTTER. CAPRYLIC/CAPRIC TRIGLYCERIDE. CARBOMER (CARBOXYPOLIMETILEN). CERAMIDE 3. CETYL ALCOHOL. GLYCERIN. GLYCINE. HYDROGENATED LECITHIN. ISOCETYL ALCOHOL. ISOLEUCINE. SODIUM HYDROXIDE.  STEARYL ALCOHOL. XANTHAN GUM. PENTYLENE GLYCOL. BIOSACCHARIDE GUM-2.,https://www.promofarma.com/es/isdin-nutratopic-pro-amp-crema-facial-protectora-2x50ml/p-425761,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/EQCW81_es_ES_0.jpg
Galenicum Derma Acnium Sebo Clean & Restore 150ml,"12,89€","ÁCIDO SLICÍLICO, ÁCIDO MANDÉLICO LIPOSOMADO, LIPASA, PROTEASA, BETAÍNA.",https://www.promofarma.com/es/galenicum-derma-acnium-sebo-clean-restore-150ml/p-599037,https://statics.promofarma.com/static/promofarma/prod/product_images/z/QEOJKL_es_ES_0.jpg
La Roche-Posay Anthelios UVMune 400 Crema Hidratante SPF50 Color 50ml,"18,44€","C211249/1, AQUA / WATER, DIISOPROPYL SEBACATE, GLYCERIN, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE , ALCOHOL DENAT, PROPANEDIOL, ETHYLHEXYL SALICYLATE, ETHYLHEXYL TRIAZONE, C12-22 ALKYL ACRYLATE/HYDROXYETHYLACRYLATE COPOLYMER, DROMETRIZOLE TRISILOXANE, BUTYL METHOXYDIBENZOYLMETHANE, ALUMINUM STARCH OCTENYLSUCCINATE, CI 77891 / TITANIUM DIOXIDE, SILICA, TOCOPHEROL, ISOPROPYL LAUROYL SARCOSINATE, ACRYLATES COPOLYMER, AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER, CAPRYLYL GLYCOL, CI 77491, CI 77492, CI 77499 / IRON OXIDES , CITRIC ACID, DISODIUM EDTA, SCUTELLARIA BAICALENSIS EXTRACT / SCUTELLARIA BAICALENSIS ROOT EXTRACT, T-BUTYL ALCOHOL, TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID, TRIETHANOLAMINE, XANTHAN GUM, PARFUM / FRAGRANCE.",https://www.promofarma.com/es/la-roche-posay-anthelios-uvmune-400-crema-hidratante-spf50-color-50ml/p-602481,https://statics.promofarma.com/static/promofarma/prod/product_images/z/JMQXB9_es_ES_0.jpg
Rilastil Sebumlaude DS Fluido 30ml,"13,99€",No encontrado,https://www.promofarma.com/es/rilastil-sebumlaude-ds-fluido-30ml/p-664980,https://statics.promofarma.com/static/promofarma/prod/product_images/z/WF4J3JX4_es_ES_0.png
Neoretin Discrom Control Pigment Neutralizer Sérum 30ml,"35,08€","RETINSPHERE: RETINOL 0.007%, HIDROXIPINACOLONA RETINOATO (HPR) 0.1%, WHITENING BOOSTER SYSTEM, NIACINAMIDA 3%, DEFENCE 1%, ÁCIDO TRANEXÁMICO 0.5%.",https://www.promofarma.com/es/neoretin-discrom-control-pigment-neutralizer-serum-30ml/p-730880,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/X30KT9VG_es_ES_0.png
Avène Cicalfate+ Sérum Restaurador Intenso 30ml,"27,04€","AVENE THERMAL SPRING WATER (AVENE AQUA). GLYCERIN. PENTYLENE GLYCOL. PROPANEDIOL. 1,2-HEXANEDIOL. PANTHENOL. 4-T-BUTYLCYCLOHEXANOL. OCTYLDODECANOL. PANTOLACTONE. BETAINE. CITRIC ACID. HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER. POLYSORBATE 60. SODIUM CITRATE. SORBITAN ISOSTEARATE. WATER (AQUA). XANTHAN GUM.",https://www.promofarma.com/es/avene-cicalfate-serum-restaurador-intenso-30ml/p-743800,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/7NC2YL1J_es_ES_0.jpeg
Postquam Luxury Gold Crema Regeneradora de Noche 50ml,"17,09€","AQUA/AGUA, ESCUALANO, GLICERINA, COCO-CAPRILATO/CAPRATO, ALCOHOL BEHENÍLICO, ACEITE DE SEMILLAS DE MACADAMIA INTEGRIFOLIA, ALCOHOL ARACÍDICO, DIMETICONA, ALCOHOL CETEARÍLICO, ACEITE DE COCO HIDROGENADO, PERFUME/FRAGANCIA, TOCOFERILO, GLICÓSIDO DE ARACIDILO, MICA, CROSPOLÍMERO ACRILATOS/ACRILATO ALQUILO C10-30, FENOXIETANOL, EHTYLHEXYLGLYCERIN, GLUTAMATO DE ESTEAROIL DE SODIO, ÁCIDO DESHIDROACÉTICO, CAPRILILO GLICINA, GLUCONATO DE SODIO, HIDRÓXIDO DE SODIO, GOMA XANTANA, ÁCIDO CÍTRICO, ÁCIDO HIALURÓNICO, EXTRACTO DE HOJA BOUGAINVILLEA GLABRA, DECIL GLUCOSIDA, GLUTAMINA, ALCOHOL FENETÍLICO, ACEITE DE SEMILLAS DE BRASSICA CAMPESTRIS (COLZA), CI77491/ÓXIDOS DE HIERRO, EXTRACTO DE FRUTAS DE SOLANUM LYCOPERSICUM (TOMATE), EXTRACTO DE FLOR/HOJA/TALLO DE CISTUS INCANUS, EXTRACTO DE HOJA / TALLO DE GYNOSTEMMA PENTAPHYLLUM, EXTRACTO DE ETLINGERA ELATIOR, ACEITE DE SEMILLAS SIMMONDSIA CHINENSIS (JOJOBA), EXTRACTO DE FLOR DE CROCUS SATIVUS, EXTRACTO DE EICHHORNIA CRASSIPES, ALCOHOL BENCÍLICO, SALICILATO DE BENZILO, LINALOL, CUMARINA, GERANIOL, CITRONELOL.",https://www.promofarma.com/es/postquam-luxury-gold-crema-regeneradora-de-noche-50ml/p-37487,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/XT0M1_es_ES_0.jpeg
A-Derma Biology AC Gel Espumoso Purificante 400ml,"14,49€",No encontrado,https://www.promofarma.com/es/a-derma-biology-ac-gel-espumoso-purificante-400ml/p-57675,https://statics.promofarma.com/static/promofarma/prod/product_images/z/5ZGGO_es_ES_0.jpg
SVR Sebiaclear Crème SPF50+ Crema Solar Matificante Anti-imperfecciones 40ml,"14,99€","AQUA/WATER/EAU, SILICA, DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, DIISOPROPYL ADIPATE, ETHYLHEXYL TRIAZONE, BEHENETH-25, ISONONYL ISONONANOATE, NIACINAMIDE, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, GLYCERIN, C12-15 ALKYL BENZOATE, C15-19 ALKANE, DIETHYLHEXYL BUTAMIDO TRIAZONE, GLYCERYL STEARATE CITRATE, ACRYLATES/C12-22 ALKYL METHACRYLATE COPOLYMER, PENTYLENE GLYCOL, BUTYLENE GLYCOL, SALICYLIC ACID, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, PARFUM (FRAGRANCE), ARGININE, COCO-GLUCOSIDE, XANTHAN GUM, TOCOPHEROL, SODIUM HYDROXIDE, DISODIUM LAURYL SULFOSUCCINATE, GLYCINE SOJA (SOYBEAN) OIL, LECITHIN, SARCOSINE, LEPIDIUM SATIVUM SPROUT EXTRACT.",https://www.promofarma.com/es/svr-sebiaclear-creme-spf50-crema-solar-matificante-anti-imperfecciones-40ml/p-63046,https://statics.promofarma.com/static/promofarma/prod/product_images/z/ZY490_es_ES_0.png
Cetaphil Pro Oil Control Espuma Limpiadora 236ml,"13,95€","AQUA, ZINC COCETH SULFATE, GLYCERIN, PEG-75, AMYL CINNAMAL, BENZYL BENZOATE, CITRONELLOL, DIPOTASSIUM GLYCYRRHIZATE, DISODIUM EDTA, GERANIOL, HYDROXYCITRONELLAL, LINALOOL, PEG-7 GLYCERYL COCOATE, PEG-40 HYDROGENATED CASTOR OIL, PEG-200 HYDROGENATED GLYCERYL PALMATE, SODIUM BENZOATE, ZINC GLUCONATE, PARFUM. FIL.0524.V00",https://www.promofarma.com/es/cetaphil-pro-oil-control-espuma-limpiadora-236ml/p-67333,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/LRO5B_es_ES_0.png
Biotherm Lait Corporel Anti Dessechant 400ml,"28,01€",,https://www.promofarma.com/es/biotherm-lait-corporel-anti-dessechant-400ml/p-74170,https://statics.promofarma.com/static/promofarma/prod/product_images/z/WAYDV_es_ES_0.jpeg
NAN Optipro 4 2x800g,"35,40€","PROTEÍNA DE SUERO DE LECHE DE VACA, ACEITES VEGETALES (OLEÍNA DE PALMA, PALMA KERNEL, CANOLA Y MAÍZ), LECHE DESCREMADA DE VACA, LACTOSA, CITRATO DE CALCIO, CITRATO DE POTASIO, L-ARGININA, ÁCIDOS GRASOS POLIINSATURADOS DE CADENA LARGA (DHA/ARA), LECITINA DE SOYA, CLORURO DE SODIO, VITAMINA C (ASCORBATO DE SODIO), CLORURO DE MAGNESIO, L-HISTIDINA, CLORURO DE CALCIO, TAURINA, NUCLEÓTIDOS, SULFATO FERROSO, INOSITOL, SULFATO DE ZINC, VITAMINA E (A-TOCOFEROL), NIACINA (B3), CULTIVOS DE L. REUTERI (0,1%), L-CARNITINA, PANTOTENATO DE CALCIO (B5), VITAMINA A (ACETATO DE RETINOL), SULFATO DE COBRE, PIRIDOXINA (B6), TIAMINA (B1), RIBOFLAVINA (B2), YODURO DE POTASIO, ÁCIDO FÓLICO (B9), SULFATO DE MANGANESO, VITAMINA K1 (FILOQUINONA), SELENATO DE SODIO, BIOTINA (H), VITAMINA D (COLECALCIFEROL) Y CIANOCOBALAMINA (B12).",https://www.promofarma.com/es/nan-optipro-4-2x800g/p-121465,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/9ENAE_es_ES_0.png
Neostrata Skin Active Firming Tri-Therapy Lifting Serum 30ml,"74,98€","AGUA / AGUA / AGUA, PEG-8, GLUCONOLACTONA, 1,2-HEXANODIOL, CICLOPENTASILOXANO, GLICERINA, PENTENO GLICOL, DIMETICONA PEG-12, POLIMETILSILSESQUIOXANO, TIROSINAMIDA DE ACETILO, CICLOHEXASILOXANO, HIALURONATO DE SODIO, DIMETICONOL, GOMA DE BIOSACARIDO-1, POLIACRILATO-13 , POLIISOBUTENO, ISOPROPIL MISTATO, POLISORBATO 20, SULFITO DE SODIO, BHT, HIDRÓXIDO DE AMONIO, CAPRYLYL GLYCOL, XANTHAN GUM, METHYLDIHYDROJASMONATE, 2,6-DIMETHYL-7-OCTEN-2-OL, ACETOACETATO DE ETILO, METIL BENZODIOXEPINONA, PHENOXYETHANOL, CHLORPHENESIN, CI 17200 (ROJO 33), CI 42090 (AZUL 1).",https://www.promofarma.com/es/neostrata-skin-active-firming-tri-therapy-lifting-serum-30ml/p-124283,https://statics.promofarma.com/static/promofarma/prod/product_images/z/SL7EI_es_ES_0.jpg
Eucerin® Hyaluron-Filler 3X Effect Crema Noche 50ml,"48,69€","AQUA, GLYCERIN, BUTYROSPERMUM PARKII BUTTER, ISOPROPYL PALMITATE, PANTHENOL, CAPRYLIC-CAPRIC-TRIGLYCERIDE, HYDROGENATED COCO-GLYCERIDES, OCTYLDODECANOL, BUTYLENE GLYCOL, GLYCERYL STEARATE CITRATE, STEARYL ALCOHOL, CETYL ALCOHOL, GLYCINE SOJA GERM EXTRACT, SODIUM HYALURONATE, TOCOPHEROL, METHYL METHACRYLATE CROSSPOLYMER, ACRYLATES-C10-30-ALKYL-ACRYLATE-CROSSPOLYMER, DIMETHICONE, CARBOMER, CAPRYLYL GLYCOL, TRISODIUM EDTA, 1-2-HEXANEDIOL, PHENOXYETHANOL, PARFUM.",https://www.promofarma.com/es/eucerin-hyaluron-filler-3x-effect-crema-noche-50ml/p-131864,https://statics.promofarma.com/static/promofarma/prod/product_images/z/5QBAV_es_ES_0.jpeg
Vichy Liftactiv Collagen Specialist Crema Antiarrugas de Día 50ml,"40,79€",AQUA / WATER - GLYCERIN - DIMETHICONE - ISOHEXADECANE - ALCOHOL DENAT. - SILICA - HYDROXYETHYLPIPERAZINE ETHANE SULFONIC ACID - PROPANEDIOL - SYNTHETIC WAX - PEG-10 DIMETHICONE - EPERUA FALCATA BARK EXTRACT - PEG-30 DIPOLYHYDROXYSTEARATE - STEARYL ALCOHOL - SORBITAN OLEATE - DIMETHICONE/PEG-10/15 CROSSPOLYMER - DIMETHICONE/POLYGLYCERIN-3 CROSSPOLYMER - CETEARETH-6 - SODIUM ACRYLATES COPOLYMER - SODIUM CITRATE - SODIUM HYDROXIDE - SODIUM PHYTATE - CYCLODEXTRIN - ADENOSINE - ASCORBYL GLUCOSIDE - NYLON-12 - ISOPROPYL ALCOHOL - PROPYLENE CARBONATE - DIPROPYLENE GLYCOL - CAPRYLIC/CAPRIC TRIGLYCERIDE - CAPRYLYL GLYCOL - ACETYL TETRAPEPTIDE-9 - SYNTHETIC FLUORPHLOGOPITE - DISTEARDIMONIUM HECTORITE - DEXTRIN - PISUM SATIVUM EXTRACT / PEA EXTRACT - TOCOPHEROL - PHENOXYETHANOL - CI 15985 / YELLOW 6 - CI 77891 / TITANIUM DIOXIDE - PARFUM / FRAGRANCE.,https://www.promofarma.com/es/vichy-liftactiv-collagen-specialist-crema-antiarrugas-de-dia-50ml/p-151429,https://statics.promofarma.com/static/promofarma/prod/product_images/z/00AYQ_es_ES_0.png
Uriage Agua Termal Spray 50ml,"3,29€",URIAGE THERMAL SPRING WATER.,https://www.promofarma.com/es/uriage-agua-termal-spray-50ml/p-155107,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/CXAED_pt_PT_0.jpeg
Bioderma Sensibio Forte 40ml,"18,19€",AQUA/WATER/EAU. MINERAL OIL (PARAFFINUM LIQUIDUM). BEESWAX (CERA ALBA). PROPYLENE GLYCOL. CETYL ALCOHOL. GLYCYRRHETINIC ACID. GLYCERYL STEARATE,https://www.promofarma.com/es/bioderma-sensibio-forte-40ml/p-9255,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/5E0RG_es_ES_0.jpg
Vichy Neovadiol Magistral Bálsamo Densificador Nutritivo 50ml,"34,29€","INCI: Aqua / Water ,Glycerin ,Dimethicone ,Butyrospermum Parkii Butter / Shea Butter ,Oryza Sativa Bran Oil / Rice Bran Oil ,Cetearyl Alcohol ,Cetearyl Isononanoate ,Carthamus Tinctorius Seed Oil / Safflower Seed Oil ,Glyceryl Stearate ,Behenyl Alcohol ,Nylon-12 ,Glyceryl Stearate Citrate ,Dimethicone Crosspolymer ,Sodium Polyacrylate ,Sodium Phytate ,Sodium Cocoyl Glutamate ,Phenoxyethanol ,Vigna Aconitifolia Seed Extract ,Disodium Ethylene Dicocamide Peg-15 Disulfate ,Alcohol ,Propylene Glycol ,Caprylyl Glycol ,Hydroxypropyl Tetrahydropyrantriol ,Capryloyl Salicylic Acid ,Hydrolyzed Soy Protein ,Citric Acid ,Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate ,Pentylene Glycol ,Parfum / Fragrance (F.I.L. B201258/1).
La lista de ingredientes puede variar. Se recomienda verificar siempre la lista que figura en el producto adquirido. Sin parabenos. Hipoalergénico.",https://www.promofarma.com/es/vichy-neovadiol-magistral-balsamo-densificador-nutritivo-50ml/p-11621,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/7QJ0D_es_ES_0.png
Endocare Tensage Ampollas 10x2ml,"28,09€",No encontrado,https://www.promofarma.com/es/endocare-tensage-ampollas-10x2ml/p-10765,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/U5S8W_es_ES_0.jpg
Sesderma Hidraven Crema Espumosa Sin Jabón 300ml,"18,19€","EXTRACTO DE CAMOMILA, AVENA Y MIMOSA, ALOE VERA.",https://www.promofarma.com/es/sesderma-hidraven-crema-espumosa-sin-jabon-300ml/p-11247,https://statics.promofarma.com/static/promofarma/prod/product_images/z/2QNXR_es_ES_0.jpg
Tensoderm Glicólico Máscara Tratante Exfoliante 60ml,"24,49€","5% ÁCIDO GLICÓLICO, CAOLÍN, AZUFRE, ÓXIDO DE ZINC Y DIÓXIDO DE TITANIO Y SILICATO DE ALUMINIO MAGNÉSICO.",https://www.promofarma.com/es/tensoderm-glicolico-mascara-tratante-exfoliante-60ml/p-14311,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/IM5FE_es_ES_0.png
Sesderma Hidraderm Agua de Avena y Rosas 200ml,"9,39€","Extracto de rosas, avena sativa, pantenol, Extracto De Camomila encapsulado en liposomas.",https://www.promofarma.com/es/sesderma-hidraderm-agua-de-avena-y-rosas-200ml/p-15121,https://statics.promofarma.com/static/promofarma/prod/product_images/z/3NI8K_es_ES_0.png
Repavar Revitalizante Monoderma C10 Vitamina C 28caps,"23,79€","CYCLOPENTASILOXANE, ASCORBIC ACID, DIMETHICONE CROSSPOLYMER, DIMETHICONOL, METHYL METHACRYLATE/GLYCOL DIMETHARYLIC.",https://www.promofarma.com/es/repavar-revitalizante-monoderma-c10-vitamina-c-28caps/p-18191,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/2ZIWQ_es_ES_0.png
Uriage Roseliane fluido dermo limpiador piel sensible 250ml,"13,79€","AGUA TERMAL DE URIAGE - BASE LAVANTE SUAVE SIN JABÓN: TENSIOACTIVOS NO IÓNICOS - ACEITE DE NUEZ DE ALBARICOQUE Y MANTECA DE KARITÉ - EXTRACTOS VEGETALES DE MALVA, ROSA, CALÉNDULA, MIMOSA.",https://www.promofarma.com/es/uriage-roseliane-fluido-dermo-limpiador-piel-sensible-250ml/p-13822,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/T4M06_pt_PT_0.png
Cosmeclinik Basiko Kuperox 50ml,"40,55€",ALCOHOL DENAT. AQUA. BISABOLOL. BOSWELLIA SERRATA EXTRACT. C12-15 ALCOHOLS. CAPRYLYL GLYCOL. CARBOMER (CARBOXYPOLIMETILEN). CERAMIDE 1. CERAMIDE 3. CERAMIDE 6 II. CHOLESTEROL. CHONDRUS CRISPUS EXTRACT. CYCLOPENTASILOXANE. DIETHYLHEXYL ADIPATE. DIPROPYLENE GLYCOL. ESCIN. ETHYLHEXYGLYCERIN. GLUCOSE. GLYCERIN. HYDROGENATED LECITHIN. HYDROGENATED POLYDECENE. LACTIC ACID. PALMITIC ACID. PARFUM. PHENOXYETHANOL. PHENYL TRIMETHICONE. PHYTOSPHINGOSINE. POLYISOBUTENE. POLYSORBATE 20. SODIUM LAUROYL LACTYLATE. SORBITAN ISOSTEARATE. SORBITAN OLIVATE. XANTHAN GUM. POLYACRYLATE-13. CETEARYL OLIVATE.,https://www.promofarma.com/es/cosmeclinik-basiko-kuperox-50ml/p-20463,https://statics.promofarma.com/static/promofarma/prod/product_images/z/654TF_es_ES_0.jpg
Avène XeraCalm A.D. Aceite Limpiador Relidipizante 400ml,"16,49€","AGUA TERMAL, AGUA, GLICERINA, PEG-7, COCOATO DE GLICERILO, SULFOSUCCINATO DE LAURIL SODIO, PEG-200, PALMATO HIDROGENADO DE PALMATO, LAURETH-3, HIDROGENATED CASTOR OIL, COCOANFOACETATO DE SODIO,EXTRACTO DE AQUAPHILUS, ARGININA, CAPRILICGLICOL, ÁCIDO CÍTRICO, EXTRACTO OLEOS DE PRIMOSA, AMINOPROPANEDIOL ESTERES, GLICINA, EXTRACTO DE OENOTHERA, ÁCIDO SÓRBICO Y TOCOFEROL.",https://www.promofarma.com/es/avene-xeracalm-a-d-aceite-limpiador-relidipizante-400ml/p-10702,https://statics.promofarma.com/static/promofarma/prod/product_images/z/NT909_pt_PT_0.png
Medik8 Cristal Retinal 10 30ml,"96,49€","AQUA (WATER), CAPRYLIC/CAPRIC TRIGLYCERIDE, GLYCERIN, ISODODECANE, CYCLODEXTRIN, CETEARYL ALCOHOL, CETEARYL OLIVATE, SODIUM ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, SORBITAN OLIVATE, TOCOPHERYL ACETATE, SQUALANE, SODIUM HYALURONATE, RETINAL, ETHYL ASCORBIC ACID, DAUCUS CAROTA SATIVA (CARROT) SEED OIL, HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, ETHYLHEXYLGLYCERIN, PENTYLENE GLYCOL, VANILLA PLANIFOLIA (VANILLA) FRUIT EXTRACT, HYDROXYPROPYL METHYLCELLULOSE, RUBUS CHAMAEMORUS (CLOUDBERRY) SEED OIL, SODIUM POLYASPARTATE, TETRAHEXYLDECYL ASCORBATE, DIPTERYX ODORATA (TONKA) BEAN EXTRACT, BHT, POLYHYDROXYSTEARIC ACID, DISODIUM EDTA, TITANIUM DIOXIDE, PHENOXYETHANOL, ALUMINA, LONICERA CAPRIFOLIUM (HONEYSUCKLE) FLOWER EXTRACT, ISOSTEARIC ACID, LECITHIN, LONICERA JAPONICA (HONEYSUCKLE) FLOWER EXTRACT, POLYGLYCERYL-3 POLYRICINOLEATE, STEARIC ACID, COUMARIN, CI 14700 (RED 4).",https://www.promofarma.com/es/medik8-cristal-retinal-10-30ml/p-689660,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/NZLCM7H3_es_ES_0.jpeg
Avène Pack Hyaluron Activ B3 Aqua Gel-Crème + Sérum + Agua Micelar,"37,20€",No encontrado,https://www.promofarma.com/es/avene-pack-hyaluron-activ-b3-aqua-gel-creme-serum-agua-micelar/p-766894,https://statics.promofarma.com/static/promofarma/prod/product_images/z/3XGXCKXT_es_ES_0.png
